timestamp,pressure,ACC_X,ACC_Y,ACC_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,GYRO_X,GYRO_Y,GYRO_Z,LA_X,LA_Y,LA_Z,MAG_X,MAG_Y,MAG_Z,ORI_X,ORI_Y,ORI_Z,AUDIO_W,AUDIO_X,AUDIO_Y,AUDIO_Z,ROTATION_VECTOR_A,ROTATION_VECTOR_B,ROTATION_VECTOR_C,ROTATION_VECTOR_D,ROTATION_VECTOR_E
2017-07-12 12:23:00,980.1421,0.16765137,0.98195803,9.946517,-0.05498579,0.9446233,9.760894,0.0002374,-0.000138405,-0.000749876,0.22610946,0.057997074,0.17573905,5.9478207,-2.3263187,-20.610098,-98.79417842,-5.711082738,-1.007992381,120.6,1330.80632,32767,37,0.07323526,0.02294765,0.7300451,0.67907596,0.5235988
2017-07-12 12:23:05,980.1657,0.16046631,0.9915381,9.939331,-0.044430897,0.9422843,9.761174,-0.000383711,-0.000642128,0.000718368,0.21094044,0.05493419,0.17544854,6.6978207,-2.7013187,-21.860098,-87.97417523,-5.707043962,-0.968209197,96.4,1330.1659,32767,37,0.07315441,0.022346666,0.73350227,0.67536914,0.5235988
2017-07-12 12:23:10,980.15045,0.16286133,0.98435307,9.934542,-0.035401825,0.9429927,9.761142,0.001326318,0.00035831,-0.000797181,0.19174643,0.05048069,0.16600858,5.9478207,-3.4513187,-21.485098,-98.44006043,-5.679721925,-0.926721881,113.6,1329.52938,32767,37,0.0730299,0.022295102,0.7377355,0.67075765,0.5235988
2017-07-12 12:23:15,980.1437,0.16046631,0.98435307,9.932146,-0.023846995,0.94340914,9.761137,-0.001891377,0.000810347,0.000784071,0.19264105,0.036941245,0.16948761,5.9478207,-4.2013187,-20.610098,-101.2108155,-5.665981718,-0.954380198,117.8,1328.89862,32767,37,0.07284546,0.02229957,0.7417381,0.66634893,0.5235988
2017-07-12 12:23:20,980.2219,0.16525635,0.99393314,9.939331,-0.00993479,0.9467973,9.760833,0.000767404,0.000848891,-0.000362665,0.17083262,0.052075535,0.16650434,5.9478207,-3.0763187,-20.610098,-98.95574654,-5.670083247,-0.941232831,178,1328.27392,32767,37,0.07261588,0.022254948,0.7443974,0.66340345,0.5235988
